case_id,variant,variant_id
faker#1807,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",255
faker#1808,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'Revise', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",256
faker#1813,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",257
faker#1815,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",40
faker#1816,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",17
faker#1821,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",258
faker#1824,"('OpenPR', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",259
faker#1825,"('OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",260
faker#1826,"('OpenPR', 'ReviewRequested', 'Revise', 'Revise', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'Referenced', 'DeleteBranch')",261
faker#1827,"('OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",260
faker#1828,"('OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",262
faker#1829,"('OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",263
faker#1830,"('OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",260
faker#1831,"('OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",260
faker#1839,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'Revise', 'Revise', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'Revise', 'ReviewComment', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",264
faker#1842,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",265
faker#1845,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'Revise', 'MergePR', 'DeleteBranch')",266
faker#1846,"('OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'ReviewComment', 'ReviewRequested', 'ReviewRejected', 'IssueComment', 'ReviewComment', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'Revise', 'Revise', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",267
faker#1847,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",268
faker#1849,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",269
faker#185,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",270
faker#1852,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",271
faker#1853,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewRequested', 'Revise', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",272
faker#1857,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'ReviewComment', 'ReviewApproved', 'Revise', 'ReviewRequested', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",273
faker#1858,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",69
faker#1859,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1860,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",274
faker#1863,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'Revise', 'MergePR', 'DeleteBranch')",275
faker#1865,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",276
faker#1867,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'Revise', 'MergePR', 'DeleteBranch')",277
faker#1875,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRequested', 'ReviewRequested', 'ReviewComment', 'ReviewComment', 'Revise', 'Revise', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",278
faker#1878,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",279
faker#1883,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'ReviewRejected', 'Revise', 'ReviewApproved', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",280
faker#1884,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",281
faker#189,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewRejected', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",282
faker#205,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRequested', 'Revise', 'IssueComment', 'IssueComment', 'ReviewRejected', 'IssueComment', 'ReviewRejected', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",283
faker#235,"('OpenPR', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",284
faker#240,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRequested', 'Revise', 'Revise', 'Revise', 'ReviewRequested', 'ReviewRejected', 'ReviewComment', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",285
faker#25,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",286
faker#254,"('OpenPR', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRejected', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",287
faker#257,"('OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewRejected', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",288
faker#27,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",38
faker#282,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",289
faker#284,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",290
faker#285,"('OpenPR', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'ReviewRejected', 'IssueComment', 'ReviewComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",291
faker#291,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRejected', 'ReviewApproved', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",292
faker#292,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",290
faker#293,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",293
faker#294,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",294
faker#297,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",295
faker#30,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewComment', 'IssueComment', 'ReviewRejected', 'ReviewApproved', 'Revise', 'Revise', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",296
faker#301,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'ReviewComment', 'Revise', 'Revise', 'ReviewComment', 'ReviewComment', 'Revise', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",297
faker#311,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",298
faker#312,"('OpenPR', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",299
faker#315,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",300
faker#316,"('OpenPR', 'ReviewRequested', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",301
faker#317,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",300
faker#318,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",302
faker#32,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",38
faker#323,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",303
faker#325,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewComment', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",304
faker#326,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",298
faker#330,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",305
faker#341,"('OpenPR', 'ReviewRequested', 'Revise', 'Revise', 'ReviewComment', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",306
faker#343,"('OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",307
faker#344,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'Referenced', 'Referenced')",308
faker#346,"('OpenPR', 'ReviewRequested', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewRequested', 'ReviewRequested', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",309
faker#347,"('OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",310
faker#351,"('OpenPR', 'ReviewRequested', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'Revise', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'Revise', 'Revise', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'Revise', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",311
faker#355,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",312
faker#357,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",313
faker#360,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",314
faker#361,"('OpenPR', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",315
faker#363,"('OpenPR', 'ReviewComment', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",316
faker#365,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'IssueComment', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",317
faker#369,"('OpenPR', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",318
faker#370,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",319
faker#372,"('OpenPR', 'Revise', 'Revise', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewComment', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",320
faker#380,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'IssueComment', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",321
faker#381,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",322
faker#386,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",323
faker#390,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewRejected', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",324
faker#391,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRequested', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",325
faker#392,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",326
faker#393,"('OpenPR', 'ReviewRequested', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewRequested', 'Revise', 'Revise', 'ReviewRequested', 'ReviewApproved', 'Revise', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",327
faker#398,"('OpenPR', 'ReviewRequested', 'ReviewComment', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",328
faker#401,"('OpenPR', 'ReviewRequested', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",329
faker#402,"('OpenPR', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",330
faker#406,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'Revise', 'Revise', 'Revise', 'IssueComment', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",331
faker#41,"('SubmitCommit', 'OpenPR', 'ReviewRejected', 'ReviewApproved', 'Revise', 'ReviewRejected', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",332
faker#413,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",333
faker#414,"('OpenPR', 'ReviewRequested', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'Revise', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",334
faker#415,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",335
faker#417,"('OpenPR', 'ReviewRequested', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch', 'Referenced')",336
faker#418,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",337
faker#421,"('OpenPR', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",338
faker#423,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'Revise', 'Revise', 'ReviewApproved', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",339
faker#424,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch', 'Referenced')",340
faker#425,"('OpenPR', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",341
faker#426,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'MergePR', 'DeleteBranch', 'Referenced')",342
faker#427,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",343
faker#428,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",47
faker#430,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",344
faker#432,"('OpenPR', 'IssueComment', 'IssueComment', 'ReviewRequested', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",345
faker#434,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",346
faker#435,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'Revise', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",347
faker#436,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'Revise', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",348
