case_id,variant,variant_id
faker#340,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",161
faker#342,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'MergePR', 'Referenced', 'Referenced')",162
faker#358,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'MergePR', 'Referenced', 'Referenced')",163
faker#362,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'Referenced', 'Referenced', 'Referenced', 'Referenced')",164
faker#383,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewRequested', 'ReviewComment', 'ReviewRequested', 'Revise', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",165
faker#396,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRequested', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'MergePR', 'Referenced')",166
faker#397,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",167
faker#399,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",168
faker#400,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'MergePR', 'Referenced', 'DeleteBranch')",169
faker#403,"('OpenPR', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'Revise', 'Revise', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'ReviewRejected', 'Revise', 'ReviewApproved', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",170
faker#407,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'Revise', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",171
faker#408,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'ReviewComment', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'IssueComment', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",172
faker#419,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewRequested', 'ReviewRequestRemoved', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'Referenced')",173
faker#420,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'MergePR', 'Referenced')",174
faker#431,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'MergePR', 'Referenced')",175
faker#433,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'Revise', 'Revise', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'Referenced')",176
faker#440,"('OpenPR', 'ReviewRequested', 'ReviewComment', 'ReviewRequested', 'ReviewRejected', 'ReviewRejected', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR')",177
faker#454,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewApproved', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",178
faker#480,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'Revise', 'MergePR', 'Referenced')",179
faker#504,"('OpenPR', 'ReviewRequested', 'ReviewComment', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'IssueComment', 'IssueComment', 'ReviewRequested', 'Revise', 'Revise', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewComment', 'Revise', 'ReviewRejected', 'Revise', 'Revise', 'Revise', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRejected', 'Revise', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewComment', 'ReviewRejected', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR')",180
faker#529,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewRejected', 'ReviewRequested', 'Revise', 'ReviewRejected', 'Revise', 'IssueComment', 'ReviewComment', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'Referenced')",181
faker#53,"('OpenPR', 'ReviewRequested', 'ReviewRejected', 'IssueComment', 'ReviewRequested', 'ReviewRejected', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'MergePR')",182
faker#539,"('OpenPR', 'ReviewRequested', 'Revise', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'Revise', 'MergePR', 'Referenced')",183
faker#543,"('OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewRequested', 'ReviewRequested', 'Revise', 'Revise', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR')",184
faker#573,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR')",185
faker#580,"('OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRejected', 'ReviewRequested', 'IssueComment', 'Revise', 'Revise', 'Revise', 'Revise', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'ReviewApproved', 'Revise', 'MergePR')",186
faker#633,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'MergePR')",187
faker#634,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'Revise', 'Revise', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewRequestRemoved', 'ReviewRequested', 'ReviewRejected', 'Revise', 'Revise', 'ReviewRequested', 'ReviewComment', 'ReviewRejected', 'Revise', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'Revise', 'ReviewApproved', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR')",188
faker#639,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'Revise', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR')",189
faker#640,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR')",190
faker#641,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewApproved', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",191
faker#646,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR')",192
faker#655,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'Revise', 'MergePR')",193
faker#663,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'IssueComment', 'MergePR')",194
faker#664,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRequestRemoved', 'Revise', 'IssueComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'IssueComment', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",195
faker#697,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'Revise', 'MergePR')",196
faker#703,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",197
faker#709,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewComment', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",198
faker#714,"('OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'ReviewApproved', 'ReviewRequested', 'ReviewRejected', 'ReviewRequested', 'ReviewRejected', 'ReviewRequested', 'ReviewRejected', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRejected', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewRequestRemoved', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR')",199
faker#717,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",200
faker#719,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR')",201
faker#739,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",202
faker#740,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewRejected', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR')",203
faker#744,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'Revise', 'ReviewApproved', 'MergePR')",204
faker#745,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'IssueComment', 'MergePR')",205
faker#792,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewRejected', 'ReviewRejected', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRejected', 'Revise', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRejected', 'Revise', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'ReviewRequested', 'MergePR')",206
faker#80,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewRejected', 'ReviewApproved', 'ReviewApproved', 'Revise', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRejected', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR')",207
faker#801,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'IssueComment', 'ReviewComment', 'ReviewRejected', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRejected', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewRejected', 'IssueComment', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRejected', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewComment', 'ReviewRejected', 'ReviewComment', 'Revise', 'ReviewComment', 'IssueComment', 'Revise', 'Revise', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewRejected', 'Revise', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewComment', 'Revise', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR')",208
faker#804,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR')",209
faker#808,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",210
faker#839,"('OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'ReviewRequested', 'ReviewComment', 'ReviewApproved', 'ReviewRejected', 'Revise', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR')",211
faker#864,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRejected', 'Revise', 'ReviewApproved', 'IssueComment', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",212
faker#888,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRejected', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRejected', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR')",213
faker#921,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR')",214
faker#925,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR')",215
faker#93,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR')",216
faker#945,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRejected', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRejected', 'IssueComment', 'Revise', 'ReviewRejected', 'ReviewRequested', 'Revise', 'Revise', 'Revise', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'Revise', 'ReviewApproved', 'Revise', 'MergePR')",217
faker#947,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",218
faker#95,"('OpenPR', 'ReviewApproved', 'IssueComment', 'ReviewComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'Revise', 'MergePR', 'DeleteBranch')",219
faker#96,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR')",35
faker#979,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'Referenced')",220
faker#986,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",221
faker#992,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'Referenced')",222
faker#996,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'Referenced')",223
