case_id,variant,variant_id
swtpm#593,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#598,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#600,"('OpenPR', 'Revise', 'MergePR')",137
swtpm#601,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#602,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#603,"('OpenPR', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",143
swtpm#605,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
swtpm#606,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#607,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#609,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#613,"('OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'MergePR')",151
swtpm#614,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#615,"('OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'ReviewComment', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",152
swtpm#616,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#618,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#619,"('OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",45
swtpm#623,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
swtpm#624,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
swtpm#627,"('OpenPR', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",143
swtpm#628,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",11
swtpm#629,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
swtpm#630,"('OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",45
swtpm#634,"('OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",153
swtpm#635,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#636,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#680,"('OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",121
swtpm#681,"('OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",121
swtpm#684,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#685,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#689,"('OpenPR', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",154
swtpm#690,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#694,"('OpenPR', 'Revise', 'IssueComment', 'MergePR')",135
swtpm#695,"('OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",121
swtpm#696,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",155
swtpm#697,"('OpenPR', 'Revise', 'MergePR')",137
swtpm#698,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#700,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#701,"('OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",156
swtpm#702,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#704,"('OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",157
swtpm#706,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#707,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
swtpm#709,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#712,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#715,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#719,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'MergePR')",139
swtpm#720,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#721,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#726,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#727,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
swtpm#728,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
swtpm#729,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#730,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#731,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#732,"('OpenPR', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",158
swtpm#733,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#735,"('OpenPR', 'Revise', 'MergePR')",137
swtpm#736,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#737,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#739,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#741,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#742,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'IssueComment', 'MergePR')",159
swtpm#743,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#744,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#745,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#746,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#748,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'MergePR')",160
swtpm#750,"('OpenPR', 'Revise', 'IssueComment', 'MergePR')",135
swtpm#752,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#754,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#755,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR')",21
swtpm#756,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'MergePR', 'DeleteBranch')",161
swtpm#757,"('OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",121
swtpm#759,"('OpenPR', 'Revise', 'MergePR')",137
swtpm#760,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#762,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#766,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#767,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#769,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#774,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#46152,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
tensorflow#46153,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
tensorflow#46154,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
tensorflow#46155,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
tensorflow#46156,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
tensorflow#46157,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
tensorflow#46179,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'MergePR', 'DeleteBranch')",24
tensorflow#46184,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#46185,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#46229,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",162
tensorflow#46433,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",163
tensorflow#46542,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#47379,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#47514,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",164
tensorflow#47735,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#47740,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#48093,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#48107,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#48222,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#48250,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",165
tensorflow#48284,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
tensorflow#48416,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#48417,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",166
tensorflow#48423,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",167
tensorflow#48488,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#48515,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",168
tensorflow#48648,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
tensorflow#48687,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#48764,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#48804,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#48891,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",166
tensorflow#49099,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",169
tensorflow#49100,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
tensorflow#49124,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch')",112
tensorflow#49174,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",166
tensorflow#49197,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",166
tensorflow#49472,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",170
tensorflow#49759,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#49760,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch')",171
tensorflow#49837,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#49838,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#49873,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRejected', 'ReviewApproved', 'MergePR', 'DeleteBranch')",172
tensorflow#49874,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRejected', 'ReviewApproved', 'MergePR', 'DeleteBranch')",172
tensorflow#49875,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRejected', 'ReviewApproved', 'MergePR', 'DeleteBranch')",172
tensorflow#49876,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRejected', 'ReviewApproved', 'MergePR', 'DeleteBranch')",172
tensorflow#49952,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
tensorflow#49953,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
tensorflow#49954,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
tensorflow#49955,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
tensorflow#49984,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#49986,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#49987,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#49988,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#49989,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50030,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50031,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50032,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50033,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50034,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50035,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50036,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50037,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50038,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50039,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50053,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50055,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50057,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50058,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50060,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50061,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50062,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50063,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50064,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50065,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50066,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
tensorflow#50072,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRequested', 'MergePR', 'DeleteBranch')",173
tensorflow#50085,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",11
tensorflow#50087,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",11
tensorflow#50089,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50090,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50091,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50092,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
tensorflow#50093,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
tensorflow#50094,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
tensorflow#50095,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50097,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",11
tensorflow#50128,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
tensorflow#50129,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50131,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50133,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewApproved', 'IssueComment', 'MergePR', 'DeleteBranch')",174
tensorflow#50151,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50160,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50161,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50162,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50183,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50184,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50201,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",166
tensorflow#50203,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50210,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50293,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50404,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50432,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50444,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50496,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRejected', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",175
tensorflow#50543,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",176
tensorflow#50770,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'MergePR', 'DeleteBranch')",24
tensorflow#50773,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50775,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#50830,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",177
tensorflow#50878,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
tensorflow#50996,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51100,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",10
tensorflow#51101,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51102,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51104,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51105,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51106,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51107,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51108,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51109,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51110,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'MergePR', 'DeleteBranch')",24
tensorflow#51111,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51112,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51150,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51151,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51153,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51154,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51155,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51156,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51157,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51160,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51161,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51162,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51163,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51164,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51165,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51166,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51167,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51168,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51169,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51170,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51171,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51172,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51173,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51175,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51176,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51177,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51181,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51182,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51183,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51184,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51185,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51186,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51187,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51188,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51189,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51190,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51191,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51192,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51193,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51194,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51195,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51196,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51197,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51198,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51199,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51200,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51202,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51203,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51204,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51205,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51206,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51207,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51208,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51210,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51211,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51212,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51213,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51214,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51215,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51216,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51217,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
tensorflow#51218,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
